; Sample Rate 44100
; Channels 1
0 0.000000
2.2675737e-05 0.018036
4.5351474e-05 0.035919
6.8027211e-05 0.053558
9.0702948e-05 0.070557
0.00011337868 0.087341
0.00013605442 0.102844
0.00015873016 0.118164
0.0001814059 0.131805
0.00020408163 0.145050
0.00022675737 0.156555
0.00024943311 0.167175
0.00027210884 0.176239
0.00029478458 0.184143
0.00031746032 0.190369
0.00034013605 0.195374
0.00036281179 0.198792
0.00038548753 0.200745
0.00040816327 0.201416
0.000430839 0.200470
0.00045351474 0.198395
0.00047619048 0.194824
0.00049886621 0.190277
0.00052154195 0.184296
0.00054421769 0.177612
0.00056689342 0.169739
0.00058956916 0.161194
0.0006122449 0.151947
0.00063492063 0.141998
0.00065759637 0.131775
0.00068027211 0.121063
0.00070294785 0.110352
0.00072562358 0.099274
0.00074829932 0.088684
0.00077097506 0.077698
0.00079365079 0.067566
0.00081632653 0.057373
0.00083900227 0.047943
0.000861678 0.038910
0.00088435374 0.030609
0.00090702948 0.023010
0.00092970522 0.016083
0.00095238095 0.010101
0.00097505669 0.004730
0.00099773243 0.000427
0.0010204082 -0.003174
0.0010430839 -0.005920
0.0010657596 -0.007782
0.0010884354 -0.009064
0.0011111111 -0.009338
0.0011337868 -0.009247
0.0011564626 -0.008240
0.0011791383 -0.006958
0.0012018141 -0.005035
0.0012244898 -0.002869
0.0012471655 -0.000305
0.0012698413 0.002350
0.001292517 0.005219
0.0013151927 0.007965
0.0013378685 0.010712
0.0013605442 0.013306
0.00138322 0.015533
0.0014058957 0.017548
0.0014285714 0.019104
0.0014512472 0.020111
0.0014739229 0.020752
0.0014965986 0.020660
0.0015192744 0.019958
0.0015419501 0.018799
0.0015646259 0.016693
0.0015873016 0.014252
0.0016099773 0.010803
0.0016326531 0.007080
0.0016553288 0.002350
0.0016780045 -0.002502
0.0017006803 -0.008270
0.001723356 -0.014221
0.0017460317 -0.020691
0.0017687075 -0.027435
0.0017913832 -0.034454
0.001814059 -0.041473
0.0018367347 -0.048798
0.0018594104 -0.055756
0.0018820862 -0.062897
0.0019047619 -0.069458
0.0019274376 -0.076050
0.0019501134 -0.081848
0.0019727891 -0.087463
0.0019954649 -0.092255
0.0020181406 -0.096405
0.0020408163 -0.099976
0.0020634921 -0.102448
0.0020861678 -0.104431
0.0021088435 -0.105133
0.0021315193 -0.105255
0.002154195 -0.104187
0.0021768707 -0.102356
0.0021995465 -0.099457
0.0022222222 -0.095734
0.002244898 -0.091125
0.0022675737 -0.085632
0.0022902494 -0.070328
0.0023129252 -0.054520
0.0023356009 -0.037979
0.0023582766 -0.021515
0.0023809524 -0.004425
0.0024036281 0.012207
0.0024263039 0.029053
0.0024489796 0.045151
0.0024716553 0.061050
0.0024943311 0.076080
0.0025170068 0.090179
0.0025396825 0.103531
0.0025623583 0.115448
0.002585034 0.126282
0.0026077098 0.135651
0.0026303855 0.143524
0.0026530612 0.149780
0.002675737 0.154480
0.0026984127 0.157394
0.0027210884 0.158615
0.0027437642 0.158142
0.0027664399 0.155777
0.0027891156 0.151901
0.0028117914 0.146210
0.0028344671 0.139069
0.0028571429 0.130219
0.0028798186 0.120193
0.0029024943 0.108627
0.0029251701 0.096100
0.0029478458 0.082443
0.0029705215 0.067902
0.0029931973 0.052750
0.003015873 0.036987
0.0030385488 0.020966
0.0030612245 0.004578
0.0030839002 -0.011475
0.003106576 -0.027695
0.0031292517 -0.043228
0.0031519274 -0.058365
0.0031746032 -0.072754
0.0031972789 -0.086197
0.0032199546 -0.098709
0.0032426304 -0.109970
0.0032653061 -0.120026
0.0032879819 -0.128449
0.0033106576 -0.135803
0.0033333333 -0.141006
0.0033560091 -0.145188
0.0033786848 -0.147247
0.0034013605 -0.147842
0.0034240363 -0.146820
0.003446712 -0.143860
0.0034693878 -0.139602
0.0034920635 -0.133515
0.0035147392 -0.126099
0.003537415 -0.117264
0.0035600907 -0.107040
0.0035827664 -0.095749
0.0036054422 -0.083328
0.0036281179 -0.070007
0.0036507937 -0.056046
0.0036734694 -0.041275
0.0036961451 -0.026306
0.0037188209 -0.010880
0.0037414966 0.004608
0.0037641723 0.019974
0.0037868481 0.035217
0.0038095238 0.050049
0.0038321995 0.064285
0.0038548753 0.078079
0.003877551 0.090820
0.0039002268 0.102875
0.0039229025 0.113724
0.0039455782 0.123688
0.003968254 0.132187
0.0039909297 0.139862
0.0040136054 0.145752
0.0040362812 0.150803
0.0040589569 0.154190
0.0040816327 0.156418
0.0041043084 0.157394
0.0041269841 0.156997
0.0041496599 0.155411
0.0041723356 0.152863
0.0041950113 0.148926
0.0042176871 0.144379
0.0042403628 0.138703
0.0042630385 0.132370
0.0042857143 0.125412
0.00430839 0.117798
0.0043310658 0.109909
0.0043537415 0.101685
0.0043764172 0.093308
0.004399093 0.084885
0.0044217687 0.076599
0.0044444444 0.068298
0.0044671202 0.060684
0.0044897959 0.053024
0.0045124717 0.046112
0.0045351474 0.039795
0.0045578231 0.038322
0.0045804989 0.037865
0.0046031746 0.037712
0.0046258503 0.038315
0.0046485261 0.039536
0.0046712018 0.041260
0.0046938776 0.043518
0.0047165533 0.046135
0.004739229 0.049263
0.0047619048 0.052536
0.0047845805 0.055984
0.0048072562 0.059822
0.004829932 0.063126
0.0048526077 0.066895
0.0048752834 0.070023
0.0048979592 0.072952
0.0049206349 0.075561
0.0049433107 0.077362
0.0049659864 0.078789
0.0049886621 0.079338
0.0050113379 0.079010
0.0050340136 0.077888
0.0050566893 0.075706
0.0050793651 0.072556
